Id,Predicted
5154,0.95
7168,0.9
5585,0.8666666666666668
7200,1.0
6539,1.0
5774,0.55
6357,0.975
5042,0.8133333333333332
5015,0.8866666666666667
5354,0.9333333333333332
6054,0.72
7295,0.75
5365,0.6
6755,0.8166666666666668
5991,0.875
7035,1.0
5893,0.925
7164,0.8666666666666668
5304,1.0
5561,1.0
5520,0.7783333333333333
5241,1.0
7096,0.85
6078,1.0
5046,0.95
5334,0.7766666666666666
6969,0.9
6821,0.8400000000000001
5760,0.9400000000000001
5614,0.8800000000000001
7091,0.9
5698,0.9166666666666667
5169,0.9
7294,0.95
5318,0.8400000000000001
5368,0.9
6923,0.9
5463,1.0
5265,1.0
6321,0.95
5226,0.95
6868,0.95
4967,1.0
5293,1.0
5865,0.9333333333333333
5841,1.0
5526,0.9
6852,0.9
6469,1.0
6168,1.0
7292,0.6249999999999999
5036,1.0
5644,0.6
6856,0.9
5428,0.8666666666666668
5027,0.9
4989,0.85
5221,0.8833333333333332
6402,1.0
5346,0.9666666666666666
6748,0.95
