Id,Predicted
5365,0.7224656
6010,0.13574782
6399,0.0038187127
6748,0.92567915
6088,0.7508508
7255,0.83763343
6861,0.34547305
5318,0.8397131
5682,0.24862295
7201,0.121602505
6254,0.7371
7072,0.022034626
6312,0.0027012494
5241,0.10070083
5953,0.24073957
5072,0.78167975
6970,0.041749105
5774,0.5302143
5382,0.0013570944
5469,0.41548032
5772,0.06513328
5527,0.023414819
5169,0.0035154484
5526,0.005696341
5931,0.7841023
5731,0.98551315
5651,0.0015105393
5569,0.7151202
6402,0.029990364
6753,0.6092345
5585,0.48823258
7046,0.16355583
6486,0.29309043
5893,0.023936832
5868,0.023825202
5281,0.3894638
7100,0.09369865
6866,0.30706382
6436,0.9314763
5784,0.7888302
5174,0.17313911
6350,0.0868566
5063,0.92682123
6249,0.891498
5808,0.0057991687
6984,0.46253872
6922,0.7504838
5367,0.7504838
6625,0.8363249
5963,0.17748217
6534,0.43749583
6730,0.5486551
6054,0.5304777
7295,0.53607464
5878,0.19035809
6655,0.09993019
5956,0.48803344
6926,0.035074502
5140,0.13752575
5520,0.015258069
5110,0.2540194
5681,0.02641932
5698,0.020318305
5210,0.05902414
6059,0.16280548
6569,0.07504652
5428,0.019412268
7230,0.0010707965
7221,0.2065711
5005,0.008441894
6464,0.008111589
5034,0.0055168504
5304,0.005337458
6871,0.2476467
6956,0.35995454
6495,0.6171248
5363,0.9104813
5634,0.0050160354
5850,0.07432199
6857,0.002378032
7035,0.0069385003
7253,0.01122212
6544,0.049966615
7202,0.14757852
5683,0.19299406
7167,0.14008784
6055,0.6650604
7199,0.0151362
5758,0.35979134
5718,0.014115338
5229,0.07647666
5236,0.05560429
5360,0.04517667
6755,0.83562136
6819,0.07492209
5041,0.086268395
6104,0.025237504
6643,0.02593131
6083,0.5770693
5293,0.023539634
7088,0.06698361
7001,0.052447192
5779,0.54261994
6607,0.01069167
5103,0.003275524
6215,0.12164796
7096,0.032622565
5039,0.24391381
6136,0.5783289
6078,0.01513731
6037,0.016665345
6113,0.015201837
5976,0.4492963
7139,0.020117633
5046,0.6577163
5451,0.5334487
6856,0.79812133
5253,0.7912751
6695,0.031673316
6621,0.011407805
6435,0.06701904
5389,0.0319997
6872,0.79846275
6908,0.22765076
6942,0.020447943
6665,0.04587387
6541,0.0066966717
6688,0.050234333
5368,0.123565346
6923,0.123565346
6313,0.28583854
5270,0.00865087
5446,0.23514326
5817,0.9570484
7209,0.95055026
6568,0.24004059
6682,0.976611
5699,0.05923258
7292,0.008315224
5214,0.12862606
6437,0.51871866
5320,0.10915176
7164,0.03828901
5221,0.056206387
5856,0.85787594
6353,0.03446582
6677,0.5106365
6242,0.17798586
5061,0.18880937
6868,0.43941417
6097,0.06642947
7050,0.12590744
7171,0.009163187
7200,0.037891008
6969,0.011310474
7219,0.0026871215
7242,0.019584198
6852,0.016071793
5830,0.08096124
6790,0.794839
5265,0.10143292
6007,0.1902227
7279,0.02328361
5463,0.021229595
6355,0.654834
6675,0.006013495
5620,0.09184061
4988,0.8722278
5765,0.24884866
7091,0.02727668
5933,0.11441099
6470,0.10765806
5841,0.03222096
6574,0.19938686
5525,0.0046985303
5435,0.0305604
7168,0.029462155
5909,0.034027092
6859,0.4830607
6539,0.036331013
5226,0.54217064
5260,0.29639462
6553,0.08655401
6633,0.08539661
7151,0.025046734
5665,0.02896983
6932,0.014925014
7294,0.02770181
6321,0.16169234
6469,0.02637124
5614,0.122078225
4967,0.8992721
