Id,Predicted
6464,0.122750066
5034,0.013007861
5304,0.012788484
6871,0.043535177
6956,0.6879994
6495,0.12091488
5363,0.97419184
5634,0.028186379
5850,0.1386809
6857,0.0063923746
7035,0.01257189
7253,0.07265932
6544,0.02031904
7202,0.07530293
5683,0.07931324
7167,0.2839979
6055,0.8972113
7199,0.013093286
5758,0.828859
5718,0.014380072
5229,0.027872516
5236,0.34841165
5360,0.0071388367
6755,0.646841
6819,0.1495589
5041,0.1593779
6104,0.16680124
6643,0.015678102
6083,0.33151984
5293,0.00918656
7088,0.018204942
7001,0.16279563
5779,0.19267814
6607,0.023562679
5103,0.00697208
6215,0.047055356
7096,0.037866663
5039,0.014832653
6136,0.10006889
6078,0.012035882
6037,0.014720065
6113,0.01998461
5976,0.49783656
7139,0.009240632
5046,0.055280052
5451,0.5506026
6856,0.9613354
5253,0.9314645
6695,0.039918203
6621,0.012410664
6435,0.05140915
5389,0.3612371
6872,0.15443645
6908,0.12468018
6942,0.007286718
6665,0.024715355
6541,0.00918656
6688,0.013347917
5368,0.063090056
6923,0.063090056
6313,0.03634148
5270,0.09384607
5446,0.06530018
5817,0.95097345
7209,0.9560224
6568,0.5092937
6682,0.95604616
5699,0.45614555
7292,0.06654029
5214,0.07190283
6437,0.8039867
5320,0.061022386
7164,0.039482836
5221,0.10358544
5856,0.9613132
6353,0.0706899
6677,0.17281824
6242,0.119519375
5061,0.043110486
6868,0.16464145
6097,0.011690993
7050,0.07938434
7171,0.024794126
7200,0.10219243
6969,0.0071388367
7219,0.019628244
7242,0.010776696
6852,0.013514814
5830,0.06631595
6790,0.066020265
5265,0.19942376
6007,0.044150054
7279,0.14252299
5463,0.01772141
6355,0.11896491
6675,0.01355484
5620,0.15972903
4988,0.7613211
5765,0.114809066
7091,0.03708313
5933,0.009825759
6470,0.05362837
5841,0.019391945
6574,0.24317947
5525,0.02413384
5435,0.018753286
7168,0.015522917
5909,0.022289127
6859,0.4181963
6539,0.013581652
5226,0.07939382
5260,0.09003086
6553,0.07175244
6633,0.14153534
7151,0.018549955
5665,0.020987792
6932,0.018294219
7294,0.044587396
6321,0.28438205
6469,0.028341087
5614,0.050818305
4967,0.9486243
