Id,Predicted
5942,0.032640237
7085,0.39465907
6959,0.9815963
5086,0.12055998
6758,0.13269936
5377,0.060366277
6612,0.101051606
5447,0.988184
6727,0.12579332
7147,0.19877103
5158,0.05972501
5147,0.103625014
5015,0.09938186
5346,0.13672246
6415,0.043499712
4990,0.015220736
6641,0.35688347
7187,0.0122896675
5799,0.07469035
7110,0.0925909
5313,0.05370241
7087,0.026207056
5616,0.041912828
6357,0.010197338
5865,0.031235702
5027,0.094541825
5420,0.4955499
6235,0.04587767
5977,0.08754041
6851,0.9856836
5531,0.07547002
6824,0.98731196
6386,0.26858938
5207,0.071751095
6887,0.029229779
5051,0.012206834
6502,0.028317394
4962,0.028317394
6552,0.008040885
6044,0.054314587
5906,0.31221834
5561,0.16263555
7115,0.05881606
6605,0.3006642
7250,0.018888535
6875,0.13259687
5773,0.23649728
5365,0.60587376
6010,0.33769634
6399,0.017522473
6748,0.9167783
6088,0.51850075
7255,0.5423439
6861,0.23082672
5318,0.15478598
5682,0.21032974
7201,0.21032974
6254,0.4734977
7072,0.030535247
6312,0.014845019
5241,0.31368878
5953,0.22776322
5072,0.6187375
6970,0.05564041
5774,0.45296827
5382,0.012592566
5469,0.15003563
5772,0.041228347
5527,0.022391679
5169,0.009618915
5526,0.018609658
5931,0.9039102
5731,0.97608995
5651,0.0075830733
5569,0.4586078
6402,0.03511866
6753,0.7375036
5585,0.10894916
7046,0.109348394
6486,0.16420895
5893,0.07987038
5868,0.013717099
5281,0.24946246
7100,0.037021663
6866,0.2255722
6436,0.77596503
5784,0.81530166
5174,0.06063387
6350,0.072431214
5063,0.95083934
6249,0.06377561
5808,0.013603677
6984,0.034352615
6922,0.785401
5367,0.785401
6625,0.8945206
5963,0.23580675
6534,0.53917503
6730,0.30203837
6054,0.013435843
7295,0.25807607
5878,0.11476602
6655,0.22047855
5956,0.50606954
6926,0.008040885
5140,0.3429413
5520,0.02625646
5110,0.02903721
5681,0.008040885
5698,0.032672606
5210,0.0469119
6059,0.24558833
6569,0.040421203
5428,0.03300615
7230,0.010560106
7221,0.2221802
5005,0.028426195
6464,0.08229206
5034,0.012758131
5304,0.022106165
6871,0.041747034
6956,0.38422686
6495,0.25450823
5363,0.95916057
5634,0.0151847415
5850,0.31350118
6857,0.0076908018
7035,0.012224975
7253,0.017999083
6544,0.025628544
7202,0.016308207
5683,0.016308207
7167,0.08845413
6055,0.8067778
7199,0.008040885
5758,0.28964725
5718,0.017421667
5229,0.16420895
5236,0.050737925
5360,0.010313959
6755,0.8193604
6819,0.1519543
5041,0.03231408
6104,0.029293338
6643,0.013603677
6083,0.35252
5293,0.020616641
7088,0.029293338
7001,0.038338583
5779,0.22759655
6607,0.023823537
5103,0.0075830733
6215,0.029500958
7096,0.026988456
5039,0.07416442
6136,0.52640146
6078,0.017812956
6037,0.01622825
6113,0.05930613
5976,0.8015162
7139,0.0071348296
5046,0.09593933
5451,0.27583897
6856,0.7508351
5253,0.87604743
6695,0.030202616
6621,0.009042997
6435,0.09515464
5389,0.0377677
6872,0.7421417
6908,0.04329871
6942,0.009185219
6665,0.035874743
6541,0.017034896
6688,0.05564041
5368,0.036586884
6923,0.036586884
6313,0.01010782
5270,0.018319706
5446,0.3011054
5817,0.9728089
7209,0.9602994
6568,0.050165277
6682,0.9757177
5699,0.0326897
7292,0.023864714
5214,0.72584844
6437,0.6287184
5320,0.17222224
7164,0.13417867
5221,0.045579646
5856,0.9426742
6353,0.03841115
6677,0.8515004
6242,0.07792378
5061,0.28862765
6868,0.52851754
6097,0.010374068
7050,0.24353528
7171,0.14451249
7200,0.035792198
6969,0.008040885
7219,0.011240697
7242,0.093679905
6852,0.035275243
5830,0.071633175
6790,0.09074399
5265,0.21594846
6007,0.07559063
7279,0.034329325
5463,0.04967781
6355,0.7035004
6675,0.015535645
5620,0.12771228
4988,0.888728
5765,0.1360307
7091,0.04306216
5933,0.012691666
6470,0.13968268
5841,0.007831727
6574,0.33527678
5525,0.007928293
5435,0.03172422
7168,0.038411714
5909,0.051579293
6859,0.43650872
6539,0.037230585
5226,0.25424004
5260,0.055139016
6553,0.12001425
6633,0.027107216
7151,0.027323365
5665,0.049930017
6932,0.013304619
7294,0.052845288
6321,0.06558619
6469,0.03863464
5614,0.03666561
4967,0.98154783
