Id,Predicted
6824,0.984909
6386,0.2291071
5207,0.014429688
6887,0.12917301
5051,0.010349131
6502,0.024200408
4962,0.024200408
6552,0.008086536
6044,0.05282602
5906,0.09779655
5561,0.043992512
7115,0.17912798
6605,0.66428083
7250,0.038043387
6875,0.051307607
5773,0.64848936
5365,0.7431565
6010,0.30499393
6399,0.015737398
6748,0.9577796
6088,0.4720207
7255,0.2115571
6861,0.35716364
5318,0.04985944
5682,0.03804522
7201,0.050833523
6254,0.50160944
7072,0.02817887
6312,0.015968626
5241,0.1230481
5953,0.053944156
5072,0.0914931
6970,0.21825285
5774,0.5905947
5382,0.029773645
5469,0.2771027
5772,0.017681414
5527,0.05077752
5169,0.043166455
5526,0.03971592
5931,0.3596337
5731,0.77403283
5651,0.0058323774
5569,0.6706862
6402,0.01949524
6753,0.20881371
5585,0.053897124
7046,0.1516986
6486,0.09407201
5893,0.4389645
5868,0.014865437
5281,0.100669205
7100,0.04565911
6866,0.13333142
6436,0.4488186
5784,0.38477308
5174,0.17749193
6350,0.13037404
5063,0.9168566
6249,0.051861104
5808,0.0128117725
6984,0.031804822
6922,0.4247197
5367,0.4247197
6625,0.6283405
5963,0.5395824
6534,0.3609368
6730,0.15681182
6054,0.095455326
7295,0.71636486
5878,0.14066662
6655,0.49173382
5956,0.61299694
6926,0.0294387
5140,0.62964606
5520,0.045358445
5110,0.017565021
5681,0.017127177
5698,0.07018103
5210,0.09938655
6059,0.37677988
6569,0.06758116
5428,0.021842947
7230,0.007717051
7221,0.80160326
5005,0.027430272
6464,0.094307445
5034,0.038043387
5304,0.025151275
6871,0.079090424
6956,0.87489563
6495,0.464951
5363,0.9740458
5634,0.013975088
5850,0.099963956
6857,0.005232169
7035,0.014183877
7253,0.07618572
6544,0.086248174
7202,0.033363655
5683,0.033363655
7167,0.09527174
6055,0.78055173
7199,0.015763862
5758,0.7623093
5718,0.02561904
5229,0.048791323
5236,0.15236117
5360,0.019583937
6755,0.8888027
6819,0.13305645
5041,0.14864138
6104,0.027864574
6643,0.010849866
6083,0.4217097
5293,0.022674385
7088,0.11567184
7001,0.35739556
5779,0.4641016
6607,0.04119338
5103,0.011161052
6215,0.086213104
7096,0.044271022
5039,0.016244799
6136,0.52512985
6078,0.02066513
6037,0.017320966
6113,0.064887986
5976,0.57285917
7139,0.009701511
5046,0.12251948
5451,0.12680155
6856,0.8661031
5253,0.92775553
6695,0.014258244
6621,0.011656494
6435,0.07725335
5389,0.07907701
6872,0.8446725
6908,0.06840153
6942,0.008369377
6665,0.06343155
6541,0.03243271
6688,0.043880366
5368,0.031122359
6923,0.031122359
6313,0.07519797
5270,0.016306493
5446,0.055346332
5817,0.9877193
7209,0.93921477
6568,0.56299585
6682,0.9772339
5699,0.049280837
7292,0.0252946
5214,0.16924618
6437,0.5946701
5320,0.067893274
7164,0.0752175
5221,0.02059834
5856,0.9628659
6353,0.1081256
6677,0.73437107
6242,0.13883728
5061,0.24943249
6868,0.44844526
6097,0.02513114
7050,0.09344317
7171,0.081051335
7200,0.05016348
6969,0.011634441
7219,0.016875463
7242,0.02106171
6852,0.035873603
5830,0.03685234
6790,0.17025161
5265,0.32747194
6007,0.10781413
7279,0.19010472
5463,0.39417335
6355,0.17793114
6675,0.013862807
5620,0.028165665
4988,0.4728313
5765,0.07428108
7091,0.057746623
5933,0.058387943
6470,0.044156022
5841,0.012623571
6574,0.12690604
5525,0.010867961
5435,0.0252946
7168,0.027362958
5909,0.060621947
6859,0.7324046
6539,0.10645593
5226,0.75771964
5260,0.07018389
6553,0.053539563
6633,0.051369216
7151,0.06841084
5665,0.018395089
6932,0.010383952
7294,0.037028436
6321,0.19848852
6469,0.022256235
5614,0.13703184
4967,0.98014164
