amount,duration,payments,same_district,frequency,gender,region,nr_inhabitants,nr_municip_inhabitants_499,nr_municip_inhabitants_500_1999,nr_municip_inhabitants_2000_9999,nr_municip_inhabitants_10000,nr_cities,ratio_urban_inhabitants,average_salary,ratio_entrepeneurs,avg_crimes,avg_unemployment,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,num_credits,num_withdrawals,avg_balance,num_trans,days_between,loan_status
0.31495726495726495,0.5,0.47886872998932767,1.0,1.0,0.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.34800454151881915,0.1504369538077403,0.7310273399183035,0.14301430143014293,0.4881098132695355,0.5755815157792752,0.16391877372800112,0.5375,0.3333333333333333,0.774416279953637,0.46875,0.36040609137055835,1.0
0.592667566351777,1.0,0.5372465314834579,1.0,0.5,1.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.34800454151881915,0.1504369538077403,0.7310273399183035,0.14301430143014293,0.5628460449932644,0.6151968486227182,0.17086820613632928,0.16250000000000003,0.14893617021276595,0.4419079370235902,0.17708333333333331,0.21658206429780033,1.0
0.7797795771479983,0.75,0.9020277481323373,1.0,0.5,1.0,0.7142857142857142,0.11604963979995386,0.45695364238410596,0.3857142857142857,0.5,0.2,0.8,0.6187594553706506,0.43669600541638465,0.6279069767441862,0.34800454151881915,0.1504369538077403,0.7310273399183035,0.14301430143014293,0.3208566399955244,0.7620743086280519,0.10727722950933402,0.22500000000000003,0.19858156028368795,0.3936442497543424,0.2395833333333333,0.33671742808798644,1.0
0.5056230319388215,1.0,0.45464247598719315,0.0,1.0,1.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04393787153633677,0.47378277153558035,0.7427177428301116,0.23982398239823965,0.7676001422679554,0.4331810339010824,0.26830796673415985,0.1125,0.09929078014184398,0.7023494105431741,0.11979166666666667,0.16751269035532992,1.0
0.16664417453891137,0.5,0.24429028815368195,1.0,0.0,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04393787153633677,0.47378277153558035,0.7427177428301116,0.23982398239823965,0.18483259213420614,0.7575740049931079,0.32282459198189356,0.10000000000000002,0.04964539007092199,0.3948019498794195,0.078125,0.08629441624365483,1.0
0.0,0.0,0.010245464247598722,1.0,0.5,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04393787153633677,0.47378277153558035,0.7427177428301116,0.23982398239823965,0.11359948858891836,0.901040748487805,0.0832441856304238,0.1875,0.19148936170212766,0.2857549238251138,0.21874999999999997,0.2318104906937394,1.0
0.5313540260908682,0.5,0.8211312700106724,1.0,0.5,0.0,0.8571428571428571,0.03759641761865261,0.25165562913907286,0.5142857142857142,0.25,0.2,0.4,0.25113464447806355,0.04017151884450465,0.3372093023255812,0.04393787153633677,0.47378277153558035,0.7427177428301116,0.23982398239823965,0.17500618337888404,0.4714502825893473,0.5100770063771836,0.125,0.02127659574468085,0.3868158784230603,0.06770833333333333,0.037225042301184424,1.0
0.1553081421502474,0.25,0.3565635005336179,1.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.281772258478637,0.33146067415730324,0.874957077338566,0.18701870187018688,0.1950017928369608,0.3387505663032686,0.457491167105481,0.125,0.02127659574468085,0.5324650715819462,0.06770833333333333,0.032148900169204714,1.0
0.36131354026090867,0.5,0.552187833511206,0.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.281772258478637,0.33146067415730324,0.874957077338566,0.18701870187018688,0.40189960460139884,0.3745120152685,0.480164709181549,0.08750000000000001,0.035460992907801414,0.5077221104879651,0.0625,0.09813874788494079,1.0
0.10623031938821412,0.25,0.240128068303095,1.0,1.0,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.281772258478637,0.33146067415730324,0.874957077338566,0.18701870187018688,0.4687349522170594,0.2555321001577615,0.8863851039454936,0.0625,0.02127659574468085,0.5081601396095595,0.04166666666666667,0.10490693739424703,0.0
0.07431399010346379,0.0,0.3628601921024546,1.0,1.0,1.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.281772258478637,0.33146067415730324,0.874957077338566,0.18701870187018688,0.9259676090234349,0.6727293520049404,0.09431297305946273,0.4875,0.7304964539007092,0.5818341696915935,0.7395833333333333,0.898477157360406,1.0
0.4835807467386415,1.0,0.4337246531483458,1.0,0.5,0.0,0.14285714285714285,0.009551410683123776,0.40397350993377484,0.3142857142857143,0.05,0.2,0.1,0.11195158850226927,0.11013315278718117,0.4883720930232557,0.281772258478637,0.33146067415730324,0.874957077338566,0.18701870187018688,0.3093926210636613,0.8243071219262985,0.2389233591173513,0.25000000000000006,0.22695035460992907,0.46074354538682916,0.2708333333333333,0.4467005076142132,1.0
0.08960863697705802,0.0,0.43543223052294555,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.27327222937161794,0.37515605493133575,0.7794017111808373,0.18261826182618257,0.07048264241023441,0.8936421997365868,0.08322760193006884,0.21250000000000002,0.15602836879432624,0.15548233150557242,0.20312499999999997,0.23519458544839253,1.0
0.15413855150697256,0.75,0.15987193169690503,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.27327222937161794,0.37515605493133575,0.7794017111808373,0.18261826182618257,0.04530638035844059,0.8430173602074356,0.11335502460205077,0.21250000000000002,0.0851063829787234,0.25182195161488563,0.15104166666666666,0.14720812182741114,0.0
0.03076923076923077,0.0,0.15624332977588049,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.27327222937161794,0.37515605493133575,0.7794017111808373,0.18261826182618257,0.1275554771711438,0.8706162431112547,0.05255089182940838,0.37500000000000006,0.3120567375886525,0.29012445920370156,0.3854166666666667,0.5668358714043993,1.0
0.07384165542060278,0.0,0.3606189967982924,1.0,0.5,1.0,0.7142857142857142,0.013746286996657864,0.1456953642384106,0.22857142857142856,0.35000000000000003,0.2,0.4,0.27231467473524973,0.21101331527871814,0.4999999999999999,0.27327222937161794,0.37515605493133575,0.7794017111808373,0.18261826182618257,0.6545009353903462,0.5744920942457161,0.3089664245491716,0.175,0.14893617021276595,0.6447870385167502,0.18229166666666666,0.09983079526226732,1.0
0.3181961313540261,0.25,0.7430096051227322,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.4514348870884653,0.1672908863920099,0.7801001994752902,0.21562156215621553,0.44350421813248786,0.6713640920351251,0.3209841128300584,0.15000000000000002,0.11347517730496454,0.3944106231267587,0.14583333333333331,0.09813874788494079,0.0
0.08310841205578047,0.0,0.40458911419423693,1.0,0.0,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.4514348870884653,0.1672908863920099,0.7801001994752902,0.21562156215621553,0.5376019122438792,0.7357975357373508,0.05293588447153693,0.16250000000000003,0.22695035460992907,0.5364931143680965,0.23437499999999997,0.10490693739424703,0.0
0.026360773729194785,0.5,0.022411953041622197,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.4514348870884653,0.1672908863920099,0.7801001994752902,0.21562156215621553,0.2519666371704046,0.8290945172204389,0.12584588932506502,0.31250000000000006,0.2836879432624113,0.4825016043353445,0.3385416666666667,0.5160744500846024,1.0
0.019140800719748087,0.25,0.03351120597652082,1.0,0.5,0.0,1.0,0.06865140965053883,0.16556291390728478,0.3,0.30000000000000004,0.4,0.7000000000000001,0.6974281391830561,0.19882645001128418,0.5465116279069767,0.4514348870884653,0.1672908863920099,0.7801001994752902,0.21562156215621553,0.20418617213016335,0.9066009509944418,0.014046439374498891,0.5375,0.8652482269503546,0.2765107658165057,0.8593749999999999,0.9813874788494077,1.0
0.2800944669365722,0.75,0.3092849519743863,1.0,1.0,0.0,0.7142857142857142,0.023988669101272488,0.3973509933774834,0.18571428571428572,0.1,0.2,0.30000000000000004,0.4750378214826022,0.19363574813811768,0.5813953488372093,0.1787311507052331,0.3408239700374531,0.8175261923256049,0.19361936193619353,0.3626614958819776,0.7276963867441657,0.2944730378482188,0.15000000000000002,0.11347517730496454,0.5386737383247403,0.14583333333333331,0.1201353637901861,1.0
0.03175888439046334,0.5,0.03094983991462113,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.20403873244856727,0.8460697348254821,0.19096358513524944,0.21250000000000002,0.1702127659574468,0.34419012431806706,0.21354166666666666,0.3248730964467005,1.0
0.01808367071524966,0.0,0.096051227321238,1.0,0.5,0.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.21424268874141808,0.9115930581353631,0.056931444965349735,0.31250000000000006,0.5177304964539007,0.32099523954306064,0.5104166666666666,0.4974619289340102,1.0
0.2191408007197481,0.25,0.5080042689434365,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.5642911593771521,0.6287329336990517,0.07636557671853714,0.43750000000000006,0.3829787234042553,0.6591249936926744,0.4635416666666667,0.6446700507614214,1.0
0.12460638776428248,0.0,0.6014941302027749,1.0,0.5,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.4335986470551152,0.7272296213594713,0.31513115287333465,0.2,0.1631205673758865,0.5586124129185897,0.20312499999999997,0.37394247038917094,1.0
0.08189383715699505,0.5,0.11024546424759873,0.0,0.5,0.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.0,0.9652167160943655,0.03832138920598997,0.37500000000000006,0.44680851063829785,0.16879859167579422,0.48437499999999994,0.5245346869712352,1.0
0.7733918128654972,1.0,0.7087513340448239,1.0,0.0,1.0,0.8571428571428571,0.0982857369042415,0.32450331125827814,1.0,0.9,0.0,0.8,0.0,0.1428571428571428,0.3488372093023254,0.15021695736398444,0.22409488139825218,0.798568319607918,0.20022002200220018,0.22254910595959912,0.71608835146616,0.30447118819806057,0.21250000000000002,0.09219858156028368,0.48367362234492695,0.15624999999999997,0.5126903553299492,1.0
0.13987854251012147,0.25,0.319957310565635,1.0,0.5,1.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.1052532795406329,0.36392009987515594,0.7987599827223888,0.2926292629262925,0.8622807525890533,0.5488609414144693,0.3461532595566864,0.22500000000000003,0.21985815602836878,0.9018777264218824,0.2552083333333333,0.35194585448392557,1.0
0.27058029689608637,1.0,0.23159018143009605,1.0,1.0,1.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.1052532795406329,0.36392009987515594,0.7987599827223888,0.2926292629262925,0.20383369498900736,0.8466111915838643,0.07092311020240336,0.23750000000000004,0.23404255319148937,0.2628697500753373,0.2708333333333333,0.36548223350253806,1.0
0.5801844354475933,1.0,0.5254002134471719,1.0,1.0,0.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.1052532795406329,0.36392009987515594,0.7987599827223888,0.2926292629262925,0.636046004878524,0.5620088727575497,0.06519976584717482,0.65,0.524822695035461,0.8014263172271583,0.6562499999999999,0.6412859560067682,1.0
0.5115159694107063,0.5,0.7897545357524013,1.0,0.5,0.0,0.2857142857142857,0.05402570448107444,0.5099337748344371,0.37142857142857144,0.35000000000000003,0.4,0.6000000000000001,0.2889561270801816,0.032498307379823954,0.18604651162790697,0.1052532795406329,0.36392009987515594,0.7987599827223888,0.2926292629262925,0.4593294412686576,0.7047608710202473,0.013435939529027996,0.525,0.5035460992907801,0.5350978129867648,0.5885416666666666,0.9949238578680202,0.0
0.8613360323886641,1.0,0.7922091782283885,0.0,1.0,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.14509001294430574,0.5524344569288389,0.7855992981734788,0.4202420242024202,0.5529212719952936,0.6263995408612394,0.22572013640312488,0.3375,0.2624113475177305,0.6175109298658488,0.3333333333333333,0.25719120135363793,0.0
0.15755735492577597,1.0,0.12433297758804696,1.0,0.5,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.14509001294430574,0.5524344569288389,0.7855992981734788,0.4202420242024202,0.04708697405780837,0.89404992076798,0.05597642154683973,0.5,0.3049645390070922,0.2781283058233497,0.4322916666666667,0.48561759729272425,1.0
0.3164417453891138,0.25,0.7388473852721452,1.0,0.0,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.14509001294430574,0.5524344569288389,0.7855992981734788,0.4202420242024202,1.0,0.5833412512513753,0.22110676567281107,0.275,0.3475177304964539,0.76534217402063,0.3697916666666667,0.4703891708967851,1.0
0.08202878992352676,0.5,0.11045891141942371,1.0,0.5,0.0,0.5714285714285714,0.0909741750506827,0.052980132450331126,0.5,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.29652042360060527,0.18032046941999536,0.37209302325581384,0.14509001294430574,0.5524344569288389,0.7855992981734788,0.4202420242024202,0.3091729541873217,0.45683082232054206,0.800011724298335,0.08750000000000001,0.02127659574468085,0.4795078443216443,0.05208333333333333,0.04906937394247038,1.0
0.16947818263607736,0.5,0.2487726787620064,0.0,1.0,1.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.23949056498788246,0.4719101123595504,0.8598999514476326,0.20682068206820664,0.3748999254475964,0.6897822503686994,0.10106364669580395,0.22500000000000003,0.1773049645390071,0.45812889108306953,0.22395833333333331,0.27580372250423013,1.0
0.3181961313540261,0.25,0.7430096051227322,0.0,0.5,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.23949056498788246,0.4719101123595504,0.8598999514476326,0.20682068206820664,0.36816549575745805,0.8179469819650482,0.0061791760531955155,0.42500000000000004,0.5673758865248226,0.21885313119715813,0.5937499999999999,0.5871404399323181,0.0
1.0,1.0,0.9237993596584846,1.0,0.5,1.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.23949056498788246,0.4719101123595504,0.8598999514476326,0.20682068206820664,0.3760001602234877,0.7798997147866468,0.06750271862632268,0.22500000000000003,0.2553191489361702,0.33505710950076584,0.28125,0.3908629441624365,1.0
0.525978407557355,1.0,0.47395944503735327,1.0,1.0,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.23949056498788246,0.4719101123595504,0.8598999514476326,0.20682068206820664,0.3547257301169293,0.6747867325988258,0.09868838026673066,0.25000000000000006,0.1773049645390071,0.5845625732585773,0.23437499999999997,0.24873096446700507,1.0
0.2823886639676113,0.25,0.6580576307363928,1.0,0.5,0.0,0.14285714285714285,0.04542943486626304,0.4304635761589404,0.42857142857142855,0.2,0.2,0.5000000000000001,0.26475037821482605,0.2701421800947865,0.43023255813953465,0.23949056498788246,0.4719101123595504,0.8598999514476326,0.20682068206820664,0.3876147049139922,0.8771916029181579,0.06471642039558345,0.28750000000000003,0.5531914893617021,0.5147227229006354,0.5260416666666666,0.5194585448392555,1.0
0.47750787224471436,1.0,0.4279615795090715,1.0,0.5,1.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.48744444728110337,0.6278592290564182,0.7036546577431024,0.075,0.04964539007092199,0.5149540873816534,0.06770833333333333,0.08460236886632824,1.0
0.4394961763382816,1.0,0.391889007470651,0.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.444042476229894,0.7533057652082549,0.13672700852145805,0.175,0.19858156028368795,0.4346734447839673,0.21874999999999997,0.28595600676818944,1.0
0.13439046333783175,0.25,0.30693703308431164,1.0,0.5,1.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.45201615602492395,0.7403562114498754,0.02970926634900635,0.6125,0.6382978723404256,0.7921434126401224,0.7239583333333333,0.7445008460236886,1.0
0.11887089518668464,0.0,0.5742796157950908,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.18018977335004263,0.7381992038017022,0.3019226131482476,0.0625,0.035460992907801414,0.30545344006368125,0.05208333333333333,0.10490693739424703,0.0
0.17685560053981106,0.25,0.407684098185699,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.11361563128161267,0.8823467607453032,0.10180018276687033,0.25000000000000006,0.19858156028368795,0.23083694597961127,0.24999999999999997,0.3807106598984772,1.0
0.2567251461988304,0.5,0.38676627534685165,1.0,0.5,0.0,0.5714285714285714,0.1600738986621141,0.09933774834437085,0.5714285714285714,0.9,0.4,0.5000000000000001,0.3524962178517399,0.4023922365154591,0.17441860465116277,0.1679780724237913,0.5049937578027464,0.7914120145451491,0.21782178217821774,0.2955535099416855,0.7615903402317906,0.8415062967605333,0.037500000000000006,0.02127659574468085,0.31794032942589434,0.031249999999999997,0.015228426395939076,1.0
0.06216824111560954,0.0,0.3052294557097118,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.22526340590325591,0.7009790802972029,0.29033389733395837,0.175,0.07801418439716312,0.3940454812601243,0.13020833333333331,0.11167512690355327,1.0
0.14239766081871344,0.25,0.32593383137673426,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.3209542143334475,0.7882519483242242,0.08797645402527099,0.22500000000000003,0.22695035460992907,0.31790818629249695,0.2604166666666667,0.35194585448392557,1.0
0.14239766081871344,0.25,0.32593383137673426,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.32097028979908226,0.789200807524363,0.0909891911049576,0.22500000000000003,0.22695035460992907,0.3291911559084252,0.2604166666666667,0.35194585448392557,1.0
0.03661718398560504,0.0,0.183991462113127,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.7301264117990813,0.5565734555584472,0.18858893541102217,0.3375,0.2978723404255319,0.6772491053347193,0.359375,0.3587140439932318,1.0
0.14125056230319388,0.0,0.680469583778015,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.728561477882125,0.5980739262729372,0.3032988146238402,0.22500000000000003,0.2127659574468085,0.7702330556838547,0.24999999999999997,0.362098138747885,1.0
0.5311515969410707,1.0,0.47886872998932767,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.2258160571501259,0.6423855103476861,0.7736558501341544,0.05,0.014184397163120567,0.32761606198726867,0.031249999999999997,0.003384094754653122,1.0
0.23675213675213674,0.5,0.3551760939167556,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.9999999999999999,1.0,0.0,0.9999999999999999,0.1100110011001099,0.3815452548017553,0.804564056262966,0.06331717917570684,0.31250000000000006,0.3829787234042553,0.3811204536394702,0.4114583333333333,0.5414551607445008,1.0
