amount,duration,payments,loan_status,age,avg_amount,avg_balance,num_trans,days_between,frequency_monthly issuance,frequency_weekly issuance,gender_M
0.08960863697705802,0.0,0.43543223052294555,0,0.17391304347826086,0.09145475180066837,0.15548233150557242,0.20312499999999997,0.02491830065359477,1,0,1
0.08960863697705802,0.0,0.43543223052294555,0,0.17391304347826086,0.09145475180066837,0.15548233150557242,0.20312499999999997,0.02491830065359477,1,0,1
0.08960863697705802,0.0,0.43543223052294555,0,0.17391304347826086,0.09145475180066837,0.15548233150557242,0.20312499999999997,0.02491830065359477,1,0,1
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.3181961313540261,0.25,0.7430096051227322,1,0.717391304347826,0.42704149665430635,0.3944106231267587,0.14583333333333331,0.01005923202614379,1,0,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2800944669365722,0.75,0.3092849519743863,0,0.26086956521739124,0.34926188236038785,0.5386737383247403,0.14583333333333331,0.01429738562091503,0,1,0
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.2100089968511021,0.25,0.4863393810032017,0,0.9999999999999999,0.5367761720788295,0.4982779720546229,0.046875,0.008731617647058824,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.03175888439046334,0.5,0.03094983991462113,0,0.4565217391304347,0.18741261337831888,0.34419012431806706,0.21354166666666666,0.034722222222222224,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.13987854251012147,0.25,0.319957310565635,0,0.23913043478260876,0.6855827013402402,0.9018777264218824,0.2552083333333333,0.03553921568627451,1,0,1
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.8613360323886641,1.0,0.7922091782283885,1,0.8695652173913043,0.5031116765309513,0.6175109298658488,0.3333333333333333,0.029054330065359475,0,1,0
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16947818263607736,0.5,0.2487726787620064,0,0.21739130434782605,0.37624180386675005,0.45812889108306953,0.22395833333333331,0.029616013071895427,0,1,1
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.16664417453891137,0.5,0.24429028815368195,0,0.6739130434782609,0.23723347055377403,0.3948019498794195,0.078125,0.009701797385620915,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.07878992352676563,0.0,0.3840981856990395,0,0.4999999999999999,0.4567479270181964,0.7522671911757254,0.19791666666666666,0.024611928104575163,0,0,0
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.47750787224471436,1.0,0.4279615795090715,0,0.04347826086956519,0.49037331593664907,0.5149540873816534,0.06770833333333333,0.009650735294117644,1,0,1
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.06216824111560954,0.0,0.3052294557097118,0,0.34782608695652184,0.2906171816043652,0.3940454812601243,0.13020833333333331,0.014042075163398691,1,0,0
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.15301394511920827,0.0,0.7362860192102455,0,0.4347826086956522,0.16028526019170591,0.21043261552080525,0.05729166666666667,0.004595588235294115,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.1324111560953666,0.25,0.3022411953041622,1,0.4782608695652174,0.5061470668427337,0.5901581062221057,0.09895833333333333,0.01531862745098039,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.27284751499200627,0.31790818629249695,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.14239766081871344,0.25,0.32593383137673426,0,0.782608695652174,0.2721411997667759,0.3291911559084252,0.2604166666666667,0.4884599673202615,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.03661718398560504,0.0,0.183991462113127,0,0.4999999999999999,0.6257311817594522,0.6772491053347193,0.359375,0.48866421568627455,1,0,1
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.46524966261808365,1.0,0.41632870864461047,0,0.6739130434782609,0.44220584879031616,0.547844125374988,0.19270833333333331,0.47472426470588236,0,1,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.030161943319838062,0.25,0.05965848452508004,0,0.3695652173913043,0.06790331987568804,0.14575325631093203,0.05729166666666667,0.45445261437908496,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.19336482231219074,0.5,0.28655282817502664,0,0.39130434782608703,0.5174725608917965,0.6627244285761554,0.265625,0.4747753267973856,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
0.13861898335582545,0.0,0.667982924226254,0,0.5217391304347826,0.07194790547198834,0.21334391477716466,0.24479166666666666,0.47916666666666663,1,0,0
